ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781174233.616195,440.64481925964355,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,767807811,600,18,0.07686,17,0.040647,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174233.716269,440.7448933124542,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,769502053,601,18,0.07686,16,0.038256,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174233.8166595,440.84528374671936,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,771180227,601,23,0.09821,19,0.045429,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174233.9168515,440.9454758167267,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,772874610,601,19,0.08113,18,0.043038,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.0171914,441.04581570625305,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,774552408,601,17,0.07259,15,0.035865,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.1174104,441.1460347175598,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,776229723,601,20,0.0854,15,0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.217548,441.2461721897125,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,777907633,601,18,0.07686,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.3179605,441.3465847969055,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,779585265,601,16,0.06832,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.4183059,441.4469301700592,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,781279835,601,16,0.06832,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.5183496,441.5469739437103,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,782957243,601,18,0.07686,17,0.040647,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.6188076,441.64743185043335,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,784634959,600,16,0.06832,19,0.045429,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.719196,441.74782037734985,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,786329355,601,17,0.07259,14,0.033474,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.819678,441.84830236434937,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,787990612,601,20,0.0854,25,0.059775,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174234.9198737,441.9484980106354,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,789684981,601,18,0.07686,19,0.045429,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.0203233,442.04894757270813,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,791362779,601,16,0.06832,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.120851,442.14947533607483,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,793073755,601,18,0.07686,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.2212176,442.24984192848206,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,794751679,601,21,0.08967,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.3213322,442.3499565124512,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,796412494,602,19,0.08113,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.4214418,442.4500660896301,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,798106960,601,18,0.07686,23,0.054993,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.5217218,442.55034613609314,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,799767574,601,16,0.06832,17,0.040647,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.6223395,442.65096378326416,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,801478880,601,16,0.06832,15,0.035865,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.722432,442.7510561943054,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,803156553,602,19,0.08113,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.8224607,442.85108494758606,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,804834614,601,19,0.08113,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174235.9229517,442.9515759944916,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,806528918,601,18,0.07686,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.0231698,443.051794052124,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,808189866,601,20,0.0854,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.12361,443.1522343158722,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,809900861,601,19,0.08113,19,0.045429,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.223891,443.2525153160095,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,811578786,601,19,0.08113,17,0.040647,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.3243098,443.35293412208557,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,813239620,602,18,0.07686,20,0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.4247627,443.45338702201843,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,814950755,601,16,0.06832,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.5248399,443.55346417427063,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,816611514,601,16,0.06832,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.6253953,443.6540195941925,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,818305931,601,17,0.07259,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.725701,443.75432538986206,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,819983690,602,17,0.07259,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.8263822,443.8550064563751,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,821678443,601,16,0.06832,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174236.92719,443.95581436157227,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,823355991,601,21,0.08967,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.0272348,444.0558590888977,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,825033725,601,24,0.10248,19,0.045429,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.1275358,444.1561601161957,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,826711109,601,17,0.07259,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.2276366,444.2562608718872,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,828372269,601,15,0.06405,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.3279562,444.35658049583435,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,830100287,601,17,0.07259,21,0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.4284196,444.4570438861847,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,831761028,601,16,0.06832,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.5287337,444.5573580265045,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,833455368,601,20,0.0854,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.6292045,444.6578288078308,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,835132943,601,17,0.07259,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.7293854,444.7580096721649,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,836827613,602,17,0.07259,24,0.057384,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.8297586,444.85838294029236,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,838488642,601,15,0.06405,20,0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174237.9301226,444.9587469100952,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,840199743,601,17,0.07259,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.030535,445.05915927886963,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,841843879,601,16,0.06832,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.1310868,445.1597111225128,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,843554902,601,21,0.08967,16,0.038256,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.2314894,445.2601137161255,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,845249663,601,18,0.07686,19,0.045429,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.3319354,445.36055970191956,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,846927164,601,17,0.07259,21,0.050211,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.432249,445.4608733654022,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,848604718,600,19,0.08113,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.5326238,445.56124806404114,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,850299051,601,17,0.07259,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.633024,445.661648273468,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,851959900,601,16,0.06832,15,0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.733434,445.76205825805664,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,853654587,601,18,0.07686,19,0.045429,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.833675,445.8622992038727,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,855315585,601,15,0.06405,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174238.9340997,445.9627239704132,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,857026728,601,19,0.08113,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.034581,446.063205242157,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,858687570,600,19,0.08113,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.1348104,446.1634347438812,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,860398653,601,15,0.06405,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.235164,446.2637882232666,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,862076626,601,15,0.06405,16,0.038256,306,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.335263,446.3638873100281,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,863770821,600,17,0.07259,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.4356606,446.4642848968506,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,865414846,600,21,0.08967,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.536202,446.5648262500763,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,867109171,600,19,0.08113,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.636285,446.66490936279297,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,868786874,601,15,0.06405,15,0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.7363725,446.76499676704407,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,870498333,601,21,0.08967,22,0.052602,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.8368912,446.86551547050476,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,872175959,600,14,0.05978,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174239.9372747,446.9658989906311,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,873836886,601,16,0.06832,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.0373304,447.0659546852112,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,875547998,600,18,0.07686,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.1374888,447.16611313819885,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,877225746,601,18,0.07686,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.2378962,447.2665205001831,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,878920436,600,17,0.07259,17,0.040647,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.3380032,447.3666274547577,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,880564209,600,17,0.07259,19,0.045429,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.4382508,447.46687507629395,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,882241782,600,15,0.06405,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.5384066,447.56703090667725,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,883952938,600,18,0.07686,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.6385589,447.66718316078186,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,885597022,601,14,0.05978,15,0.035865,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.7389126,447.7675368785858,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,887291753,601,21,0.08967,20,0.04782,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.839463,447.86808729171753,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,889002900,600,18,0.07686,16,0.038256,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174240.9398122,447.9684364795685,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,890663889,601,19,0.08113,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174241.0402036,448.06882786750793,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,892341389,600,19,0.08113,20,0.04782,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174241.1402833,448.1689076423645,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,894036001,601,19,0.08113,17,0.040647,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781174241.2403865,448.2690107822418,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,895730497,600,19,0.08113,18,0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
