ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172450.866568,23.87110662460327,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-473576973,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172450.9670131,23.971551656723022,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-470154137,1201,19,0.08113,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.0672815,24.07182002067566,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-466865929,1201,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.1677701,24.172308683395386,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-463409743,1201,12,0.05124,16,0.038256,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.2681792,24.272717714309692,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-460054594,1201,18,0.07686,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.3686378,24.373176336288452,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-456732936,1201,17,0.07259,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.4691353,24.473673820495605,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-453343627,1201,15,0.06405,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.5692205,24.573759078979492,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-449954688,1201,18,0.07686,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.6699345,24.67447304725647,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-446565578,1201,19,0.08113,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.7701662,24.774704694747925,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-443210445,1201,19,0.08113,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.8703082,24.874846696853638,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-439855153,1201,19,0.08113,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172451.9708736,24.975412130355835,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-436533107,1201,20,0.0854,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.070997,25.075535535812378,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-433144138,1201,14,0.05978,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.1715071,25.176045656204224,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-429755074,1201,19,0.08113,17,0.040647,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.271578,25.276116609573364,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-426433489,1201,22,0.09394,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.372332,25.37687063217163,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-423044639,1201,18,0.07686,15,0.035865,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.4725213,25.477059841156006,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-419688989,1201,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.5727787,25.577317237854004,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-416266718,1200,19,0.08113,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.6729796,25.677518129348755,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-412978140,1201,22,0.09394,17,0.040647,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.7731605,25.77769899368286,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-409555956,1200,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.873363,25.877901554107666,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-406267670,1201,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172452.973926,25.978464603424072,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-402878529,1201,18,0.07686,18,0.043038,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.074502,26.07904052734375,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-399489694,1200,20,0.0854,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.1749847,26.179523229599,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-396100634,1200,18,0.07686,19,0.045429,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.275309,26.279847621917725,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-392745452,1200,20,0.0854,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.375442,26.37998056411743,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-389390086,1200,20,0.0854,18,0.043038,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.4757853,26.480323791503906,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-386001122,1200,20,0.0854,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.5758133,26.58035182952881,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-382612384,1199,19,0.08113,19,0.045429,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.6762164,26.680754899978638,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-379290293,1200,20,0.0854,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.7767508,26.78128933906555,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-375868202,1199,22,0.09394,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.876853,26.881391525268555,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-372512687,1200,21,0.08967,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172453.9772742,26.981812715530396,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-369190668,1199,23,0.09821,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.0774274,27.081965923309326,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-365801935,1199,22,0.09394,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.1778467,27.182385206222534,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-362412927,1199,23,0.09821,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.2782397,27.28277826309204,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-359057788,1199,24,0.10248,23,0.054993,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.3784306,27.38296914100647,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-355735731,1200,21,0.08967,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.4789555,27.48349404335022,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-352380252,1199,20,0.0854,19,0.045429,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.579215,27.58375358581543,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-348957942,1199,22,0.09394,19,0.045429,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.6795263,27.684064865112305,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-345602503,1199,24,0.10248,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.7800264,27.784564971923828,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-342247373,1199,24,0.10248,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.880057,27.8845956325531,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-338858248,1199,27,0.11529,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172454.9803848,27.984923362731934,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-335536401,1199,23,0.09821,20,0.04782,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.0808,28.085338592529297,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-332113948,1199,22,0.09394,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.1809547,28.185493230819702,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-328825642,1199,23,0.09821,20,0.04782,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.2814605,28.285999059677124,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-325470465,1199,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.3818626,28.386401176452637,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-322014278,1199,24,0.10248,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.4820125,28.48655104637146,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-318692370,1199,23,0.09821,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.58213,28.586668491363525,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-315336936,1199,23,0.09821,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.6821966,28.686735153198242,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-311948110,1199,27,0.11529,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.7827308,28.787269353866577,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-308593006,1198,23,0.09821,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.883212,28.88775062561035,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-305237344,1199,25,0.10675,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172455.9837205,28.988259077072144,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-301815076,1198,22,0.09394,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.0839121,29.08845067024231,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-298459558,1199,23,0.09821,22,0.052602,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.1843631,29.188901662826538,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-295171192,1199,25,0.10675,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.284533,29.289071559906006,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-291749121,1198,26,0.11102,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.3849697,29.38950824737549,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-288360005,1199,24,0.10248,21,0.050211,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.485423,29.489961624145508,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-285038100,1198,25,0.10675,28,0.066948,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.5855453,29.590083837509155,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-281682576,1199,25,0.10675,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.6860223,29.690560817718506,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-278260360,1198,24,0.10248,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.7865882,29.79112672805786,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-274905187,1198,22,0.09394,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.8869355,29.89147400856018,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-271583029,1199,26,0.11102,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172456.9875047,29.992043256759644,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-268227686,1198,27,0.11529,26,0.062166,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.087649,30.092187643051147,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-264838712,1199,24,0.10248,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.1877415,30.192280054092407,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-261416433,1199,25,0.10675,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.2880385,30.292577028274536,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-258128327,1198,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.38839,30.39292860031128,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-254705681,1199,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.4888537,30.4933922290802,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-251350298,1199,23,0.09821,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.5893197,30.593858242034912,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-247961166,1199,23,0.09821,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.6893601,30.693898677825928,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-244639537,1199,25,0.10675,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.7895803,30.794118881225586,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-241217104,1199,22,0.09394,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.889965,30.894503593444824,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-237895164,1199,23,0.09821,25,0.059775,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172457.9901748,30.994713306427002,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-234506228,1199,21,0.08967,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.0903971,31.094935655593872,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-231150637,1199,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.191062,31.195600509643555,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-227795408,1199,23,0.09821,24,0.057384,307,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.2918098,31.296348333358765,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-224406520,1199,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.3921149,31.396653413772583,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-221084629,1199,24,0.10248,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.4922345,31.49677300453186,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-217695755,1199,23,0.09821,24,0.057384,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.5925722,31.597110748291016,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-214273124,1199,22,0.09394,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.6929464,31.697484970092773,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-210917928,1199,22,0.09394,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.793112,31.797650575637817,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-207629560,1199,21,0.08967,23,0.054993,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
1781172458.893374,31.89791250228882,C4_SPEED_1200,C4_SPEED_1200_R02_20260611_170706,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-204207046,1199,23,0.09821,22,0.052602,308,47,4270,2391,6000,,1200,,,,constant_speed,transition,0,no_load,cw,C4: 1200 rpm,servo-app/lab-0.1
