ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781165445.0872,426.3740246295929,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-813612986,1200,19,0.08113,20,0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.1873517,426.47417640686035,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-810325006,1200,16,0.06832,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.2878244,426.5746490955353,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-806902154,1201,19,0.08113,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.3880188,426.6748435497284,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-803513240,1200,18,0.07686,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.4885075,426.7753322124481,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-800123962,1201,18,0.07686,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.5891318,426.87595653533936,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-796768809,1201,21,0.08967,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.6893249,426.976149559021,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-793413457,1201,18,0.07686,17,0.040647,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.7894185,427.07624316215515,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-790125080,1201,20,0.0854,22,0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.8895805,427.1764051914215,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-786601788,1201,19,0.08113,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165445.9897215,427.2765462398529,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-783346914,1201,19,0.08113,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.090015,427.37683963775635,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-779991767,1201,19,0.08113,24,0.057384,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.1905344,427.4773590564728,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-776602853,1201,18,0.07686,18,0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.2909608,427.57778549194336,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-773247428,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.3913264,427.67815113067627,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-769925727,1200,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.4915733,427.7783980369568,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-766469399,1201,20,0.0854,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.5920613,427.8788859844208,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-763181354,1201,20,0.0854,23,0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.6921995,427.9790241718292,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-759758691,1201,19,0.08113,17,0.040647,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.7927337,428.07955837249756,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-756403212,1201,19,0.08113,18,0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.8930185,428.17984318733215,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-753014311,1201,19,0.08113,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165446.993159,428.2799837589264,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-749692327,1201,19,0.08113,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.093544,428.3803687095642,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-746337188,1201,19,0.08113,19,0.045429,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.193596,428.480420589447,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-742914430,1202,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.2941108,428.58093547821045,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-739592694,1201,20,0.0854,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.3945997,428.68142437934875,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-736203739,1201,20,0.0854,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.4947438,428.7815685272217,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-732814656,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.5947804,428.88160514831543,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-729526714,1201,20,0.0854,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.6950028,428.9818274974823,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-726103948,1202,20,0.0854,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.795078,429.08190274238586,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-722782153,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.8951344,429.1819591522217,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-719393212,1201,20,0.0854,18,0.043038,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165447.995451,429.2822756767273,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-716104911,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.0959287,429.3827533721924,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-712682496,1201,20,0.0854,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.1964817,429.48330640792847,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-709259681,1202,18,0.07686,22,0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.2970963,429.58392095565796,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-705904347,1201,21,0.08967,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.3973904,429.68421506881714,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-702616192,1201,19,0.08113,17,0.040647,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.497672,429.7844967842102,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-699193558,1201,14,0.05978,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.5979304,429.8847551345825,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-695872016,1201,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.6983929,429.98521757125854,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-692482836,1202,20,0.0854,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.7987857,430.0856103897095,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,3,0,-689107634,1064,9,0.03843,10,0.02391,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.8993125,430.18613719940186,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,567,RTSO|SO|OE|VE|QS,3,0,-689170680,-826,-30,-0.1281,-29,-0.069339,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165448.9994154,430.2862401008606,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-692464198,-1200,-23,-0.09821,-24,-0.057384,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.1002886,430.3871133327484,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-695853209,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.2008374,430.4876620769501,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-699242237,-1200,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.301467,430.58829164505005,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-702597506,-1199,-25,-0.10675,-24,-0.057384,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.4016485,430.6884732246399,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-706020222,-1200,-22,-0.09394,-19,-0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.5019016,430.78872632980347,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-709375750,-1200,-25,-0.10675,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.6024108,430.889235496521,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-712731214,-1200,-22,-0.09394,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.7026715,430.9894962310791,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-716086620,-1200,-25,-0.10675,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.8031883,431.09001302719116,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-719441851,-1199,-20,-0.0854,-25,-0.059775,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165449.9033375,431.19016218185425,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-722830994,-1200,-26,-0.11102,-25,-0.059775,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.0038784,431.2907030582428,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-726219971,-1200,-25,-0.10675,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.1044066,431.39123129844666,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-729575445,-1200,-23,-0.09821,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.2048633,431.4916880130768,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-732964393,-1200,-23,-0.09821,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.3050816,431.5919063091278,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-736319685,-1200,-24,-0.10248,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.4053726,431.69219732284546,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-739675343,-1200,-22,-0.09394,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.5057895,431.7926142215729,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-743064366,-1200,-23,-0.09821,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.606238,431.89306259155273,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-746419962,-1200,-23,-0.09821,-24,-0.057384,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.7064729,431.9932975769043,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-749775324,-1200,-23,-0.09821,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.8072364,432.0940611362457,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-753164177,-1200,-21,-0.08967,-22,-0.052602,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165450.907823,432.19464778900146,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-756519816,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.0081012,432.29492592811584,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-759908746,-1199,-20,-0.0854,-23,-0.054993,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.1084485,432.39527320861816,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-763264294,-1200,-20,-0.0854,-23,-0.054993,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.2087877,432.4956123828888,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-766653167,-1199,-22,-0.09394,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.3090854,432.59591007232666,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-770008504,-1200,-20,-0.0854,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.409531,432.69635581970215,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-773364013,-1200,-20,-0.0854,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.5095603,432.79638504981995,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-776752920,-1199,-19,-0.08113,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.609866,432.8966906070709,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-780075109,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.7106485,432.9974732398987,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-783497530,-1199,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.8107538,433.0975785255432,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-786852951,-1200,-19,-0.08113,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165451.9112191,433.1980438232422,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-790208492,-1200,-20,-0.0854,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165452.011523,433.2983477115631,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-793597345,-1199,-19,-0.08113,-19,-0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165452.1115446,433.3983693122864,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-796919451,-1200,-21,-0.08967,-20,-0.04782,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165452.211984,433.49880862236023,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-800308329,-1199,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
