ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172553.8410413,23.372902870178223,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1719055626,1501,19,0.08113,19,0.045429,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172553.9410954,23.472956895828247,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1723165753,1499,21,0.08967,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.0416088,23.5734703540802,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1727402325,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.1421206,23.6739821434021,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1731637935,1499,24,0.10248,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.242362,23.774223566055298,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1735874530,1501,23,0.09821,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.3424323,23.8742938041687,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1740068438,1500,22,0.09394,19,0.045429,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.4429524,23.97481393814087,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1744263196,1501,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.5433764,24.07523798942566,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1748456862,1499,25,0.10675,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.6437593,24.175620794296265,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1752693552,1501,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.7437944,24.27565598487854,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1756929537,1500,21,0.08967,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.8439722,24.375833749771118,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1761040246,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172554.9443607,24.476222276687622,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1765359821,1499,22,0.09394,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.0446455,24.576507091522217,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1769554460,1501,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.1448367,24.676698207855225,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1773706493,1500,20,0.0854,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.245314,24.777175426483154,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1777943003,1500,19,0.08113,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.3456438,24.8775053024292,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1782136755,1499,23,0.09821,25,0.059775,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.445871,24.97773265838623,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1786373384,1501,23,0.09821,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.5460732,25.077934741973877,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1790567456,1500,22,0.09394,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.646138,25.17799949645996,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1794762032,1501,19,0.08113,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.7462454,25.278106927871704,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1798913862,1499,25,0.10675,26,0.062166,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.8464856,25.378347158432007,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1803108533,1501,20,0.0854,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172555.946711,25.478572607040405,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1807386384,1500,22,0.09394,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.0470524,25.578913927078247,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1811580877,1500,19,0.08113,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.147131,25.67899250984192,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1815774530,1499,21,0.08967,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.2475107,25.779372215270996,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1820011205,1501,22,0.09394,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.348048,25.87990951538086,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1824163282,1500,21,0.08967,21,0.050211,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.4480696,25.979931116104126,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1828357881,1500,20,0.0854,18,0.043038,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.5484073,26.08026885986328,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1832593439,1499,21,0.08967,23,0.054993,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.6488893,26.180750846862793,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1836788320,1501,21,0.08967,21,0.050211,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.7491972,26.28105878829956,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1841066056,1499,22,0.09394,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.8492749,26.381136417388916,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1845218849,1501,20,0.0854,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172556.9493382,26.481199741363525,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1849454291,1499,21,0.08967,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.049461,26.58132243156433,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1853649249,1501,22,0.09394,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.1494858,26.681347370147705,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1857842978,1499,21,0.08967,26,0.062166,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.2496476,26.781509160995483,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1862037782,1501,18,0.07686,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.3500962,26.88195776939392,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1866189342,1499,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.4505203,26.98238182067871,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1870468256,1501,21,0.08967,20,0.04782,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.5508714,27.082732915878296,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1874620036,1499,22,0.09394,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.6513774,27.183238983154297,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1878898796,1500,24,0.10248,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.7516036,27.283465147018433,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1883092187,1499,20,0.0854,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.8516886,27.38355016708374,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1887287330,1501,22,0.09394,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172557.9523146,27.48417615890503,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1891480862,1499,20,0.0854,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.052701,27.58456254005432,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1895717685,1500,23,0.09821,22,0.052602,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.153071,27.684932470321655,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1899827161,1499,22,0.09394,21,0.050211,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.2534528,27.785314321517944,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1904064181,1501,21,0.08967,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.3535745,27.885436058044434,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1908299703,1499,23,0.09821,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.4539049,27.985766410827637,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1912536568,1500,25,0.10675,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.5540426,28.085904121398926,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1916688043,1499,20,0.0854,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.654367,28.18622851371765,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1920925088,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.7548423,28.28670382499695,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1925160729,1500,21,0.08967,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.8554804,28.38734197616577,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1929397326,1499,25,0.10675,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172558.9556217,28.487483263015747,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1933591153,1500,22,0.09394,19,0.045429,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.0557802,28.587641716003418,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1937702092,1501,22,0.09394,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.1558115,28.687673091888428,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1941979744,1501,25,0.10675,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.2562172,28.788078784942627,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1946132444,1500,24,0.10248,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.3564205,28.88828206062317,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1950410170,1501,20,0.0854,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.456648,28.98850965499878,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1954562892,1500,22,0.09394,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.5568295,29.088690996170044,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1958798836,1501,24,0.10248,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.6572633,29.189124822616577,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1962993159,1499,25,0.10675,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.75769,29.289551496505737,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1967229362,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.8577352,29.389596700668335,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1971507243,1499,22,0.09394,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172559.9577641,29.489625692367554,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1975575837,1501,21,0.08967,24,0.057384,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.058098,29.589959621429443,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1979770135,1499,25,0.10675,25,0.059775,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.15824,29.690101623535156,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1984006306,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.259066,29.79092764854431,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1988242346,1499,22,0.09394,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.3595715,29.891433000564575,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1992436856,1501,21,0.08967,20,0.04782,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.4600828,29.991944313049316,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,1996672640,1498,25,0.10675,26,0.062166,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.5604987,30.092360258102417,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2000867322,1501,22,0.09394,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.6606975,30.192559003829956,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2005061279,1499,22,0.09394,22,0.052602,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.7607365,30.292598009109497,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2009255866,1501,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.8612192,30.393080711364746,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2013449670,1498,25,0.10675,27,0.064557,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172560.9615881,30.493449687957764,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2017812013,1501,22,0.09394,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.0618455,30.59370708465576,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2021880099,1499,22,0.09394,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.1623628,30.69422435760498,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2026158566,1500,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.262532,30.79439353942871,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2030352291,1499,24,0.10248,25,0.059775,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.3626065,30.894468069076538,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2034505116,1501,21,0.08967,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.4629583,30.99481987953186,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2038741014,1499,21,0.08967,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.563353,31.09521460533142,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2042977489,1500,20,0.0854,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.663543,31.195404529571533,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2047129321,1499,23,0.09821,25,0.059775,306,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.7639945,31.29585599899292,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2051366070,1501,19,0.08113,21,0.050211,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
1781172561.8641355,31.395997047424316,C5_SPEED_1500,C5_SPEED_1500_R02_20260611_170849,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2055517985,1499,23,0.09821,23,0.054993,307,47,4270,2391,6000,,1500,,,,constant_speed,transition,0,no_load,cw,C5: 1500 rpm,servo-app/lab-0.1
