ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781172385.2158413,24.782973766326904,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2134298666,899,27,0.11529,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.3162484,24.883380889892578,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2136789642,900,17,0.07259,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.4166684,24.983800888061523,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2139356784,899,24,0.10248,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.5172513,25.084383726119995,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2141873037,901,24,0.10248,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.617429,25.184561491012573,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2144389696,899,26,0.11102,27,0.064557,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.7178059,25.2849383354187,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,2146931596,901,19,0.08113,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.8181236,25.385256052017212,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2145544225,900,18,0.07686,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172385.918606,25.485738515853882,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2143028133,901,15,0.06405,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.018682,25.585814476013184,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2140511496,899,28,0.11956,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.1187594,25.68589186668396,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2137944551,901,19,0.08113,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.2192714,25.78640389442444,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2135427953,899,19,0.08113,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.3193738,25.88650631904602,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2132911662,901,23,0.09821,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.4196758,25.98680830001831,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2130395322,898,18,0.07686,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.519767,26.086899518966675,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2127878331,900,18,0.07686,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.6199975,26.187129974365234,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2125361791,899,22,0.09394,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.7203488,26.2874813079834,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2122845312,901,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.8207304,26.38786292076111,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2120304188,899,24,0.10248,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172386.920921,26.488053560256958,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2117812510,900,14,0.05978,16,0.038256,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.021146,26.5882785320282,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2115245537,899,17,0.07259,20,0.04782,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.121386,26.688518524169922,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2112728685,901,19,0.08113,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.221833,26.788965463638306,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2110187543,899,21,0.08967,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.3218567,26.888989210128784,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2107670423,901,20,0.0854,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.4219525,26.98908495903015,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2105204753,899,19,0.08113,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.5222125,27.08934497833252,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2102662781,901,21,0.08967,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.6224992,27.189631700515747,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2100121682,898,24,0.10248,26,0.062166,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.722805,27.289937496185303,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2097579140,901,16,0.06832,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.8231797,27.39031219482422,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2095088151,899,18,0.07686,18,0.043038,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172387.923318,27.490450382232666,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2092596704,901,18,0.07686,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.0233443,27.590476751327515,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2090030555,898,23,0.09821,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.123618,27.69075036048889,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2087513191,901,14,0.05978,14,0.033474,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.2240539,27.791186332702637,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2084971897,899,19,0.08113,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.324487,27.891619443893433,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2082480103,902,20,0.0854,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.4249198,27.99205231666565,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2079939337,899,20,0.0854,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.5251534,28.092285871505737,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2077396577,901,22,0.09394,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.6256654,28.192797899246216,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2074880653,899,18,0.07686,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.7258317,28.292964220046997,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2072363518,901,15,0.06405,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.8258743,28.393006801605225,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2069822863,899,22,0.09394,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172388.92608,28.493212461471558,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2067355963,901,16,0.06832,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.0265028,28.593635320663452,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2064814624,899,19,0.08113,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.1266844,28.693816900253296,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2062272204,901,21,0.08967,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.226879,28.79401135444641,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2059756635,899,21,0.08967,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.327164,28.894296407699585,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2057239175,901,20,0.0854,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.427493,28.994625568389893,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2054723560,899,20,0.0854,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.5279932,29.095125675201416,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2052181225,901,17,0.07259,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.6282856,29.195418119430542,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2049665504,899,23,0.09821,25,0.059775,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.7287445,29.29587697982788,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2047122856,901,15,0.06405,15,0.035865,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.8290918,29.3962242603302,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2044606694,900,14,0.05978,14,0.033474,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172389.9291918,29.49632430076599,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2042064637,901,22,0.09394,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.0295963,29.596728801727295,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2039574306,899,18,0.07686,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.129627,29.696759462356567,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2037006521,900,23,0.09821,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.2298667,29.796999216079712,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2034490324,900,21,0.08967,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.330585,29.897717475891113,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2031973234,901,17,0.07259,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.431152,29.998284578323364,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2029432358,900,18,0.07686,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.5313973,30.098529815673828,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2026915169,900,21,0.08967,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.6318514,30.198983907699585,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2024399010,900,20,0.0854,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.7320952,30.299227714538574,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2021907202,901,22,0.09394,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.8324654,30.399597883224487,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2019366280,900,22,0.09394,20,0.04782,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172390.9327378,30.49987030029297,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2016798933,900,20,0.0854,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.0330696,30.600202083587646,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2014307840,900,18,0.07686,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.1331189,30.70025134086609,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2011765633,900,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.233227,30.80035948753357,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2009249758,900,19,0.08113,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.3334773,30.900609731674194,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2006732586,900,18,0.07686,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.4337344,31.000866889953613,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2004191340,900,16,0.06832,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.5340922,31.101224660873413,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-2001699834,900,22,0.09394,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.634618,31.20175051689148,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1999133412,900,15,0.06405,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.734794,31.301926374435425,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1996641487,900,19,0.08113,17,0.040647,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.834948,31.402080535888672,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1994124953,900,23,0.09821,21,0.050211,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172391.9354563,31.502588748931885,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1991633403,901,20,0.0854,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.0354817,31.602614164352417,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1989067408,900,20,0.0854,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.1356635,31.70279598236084,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1986550423,899,21,0.08967,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.2358797,31.803012132644653,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1984008746,900,28,0.11956,23,0.054993,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.335909,31.90304136276245,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1981517103,900,22,0.09394,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.4362173,32.00334978103638,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1978975819,900,16,0.06832,18,0.043038,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.53666,32.10379242897034,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1976459178,899,17,0.07259,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.6368368,32.2039692401886,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1973942644,900,23,0.09821,21,0.050211,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.7375555,32.30468797683716,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1971400865,900,20,0.0854,19,0.045429,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.8378167,32.40494918823242,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1968859614,900,21,0.08967,13,0.031083,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172392.938276,32.50540852546692,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1966367937,900,21,0.08967,20,0.04782,308,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172393.038487,32.60561943054199,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1963876717,900,22,0.09394,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172393.138944,32.7060763835907,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1961334684,900,19,0.08113,19,0.045429,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172393.239209,32.80634140968323,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1958793460,900,14,0.05978,22,0.052602,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172393.3392315,32.90636396408081,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1956251383,900,20,0.0854,20,0.04782,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
1781172393.4394062,33.00653862953186,C3_SPEED_900,C3_SPEED_900_R02_20260611_170559,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-1953659520,900,19,0.08113,24,0.057384,307,47,4270,2391,6000,,900,,,,constant_speed,normal,0,no_load,cw,C3: 900 rpm,servo-app/lab-0.1
